Date, Open, High, Low, Close, Volume
8/6/2015,49.908,51,47.224,49.226,73118753.9
8/5/2015,52.716,54.2,52.08,54.026,31071594.53
8/4/2015,52.002,53.344,51.668,53.256,11762649.82
8/3/2015,53.258,53.342,51.414,51.998,12767369.81
7/31/2015,53.52,53.872,53.0246,53.23,11112759.83
7/30/2015,52.538,53.388,52.422,53.358,10172799.85
7/29/2015,52.854,53.578,52.4,52.764,13950474.79
7/28/2015,51.15,53.08,50.3675,52.964,19479039.71
7/27/2015,52.486,52.8864,50.158,50.602,23470959.65
7/24/2015,53.476,54.218,52.784,53.082,14182489.79
7/23/2015,53.93,53.98,53.054,53.44,11136194.83
7/22/2015,52.254,53.888,52.172,53.574,15524799.77
7/21/2015,54.01,54.7,53.31,53.354,30543429.54
7/20/2015,55,57.33,54.508,56.452,24892269.63
7/17/2015,54.5,55.108,53.65,54.932,25020494.62
7/16/2015,52.844,53.44,52.632,53.336,8079804.879
7/15/2015,53.348,53.498,52.416,52.628,10108104.85
7/14/2015,52.42,53.198,52.102,53.13,9538204.857
7/13/2015,52.45,52.51,51.21,52.432,14801594.78
7/10/2015,52.444,52.6,51.564,51.83,13054289.8
7/9/2015,51.816,52.59,51.358,51.584,16670384.75
7/8/2015,51.864,52.16,50.862,50.992,31105384.53
7/7/2015,55,55.04,52.154,53.576,30525629.54
7/6/2015,55.776,56.338,55.26,55.944,20609664.69
7/2/2015,56.039,56.49,54.662,56.004,35819649.46
7/1/2015,54.222,54.524,53.5701,53.83,10506119.84
6/30/2015,52.96,54.184,52.8,53.652,15434674.77
6/29/2015,52.39,53.19,52.14,52.404,17394544.74
6/26/2015,53.778,53.822,53.2,53.418,19192169.71
6/25/2015,53.29,54.282,53.05,53.758,14246019.79
6/24/2015,53.396,53.47,52.744,53.034,12061464.82
6/23/2015,52.064,53.6,51.714,53.534,19354089.71
6/22/2015,52.43,52.88,51.138,51.958,22805394.66
6/19/2015,52.48,52.76,52.02,52.502,12315064.82
6/18/2015,52.4,52.692,52.004,52.378,13913514.79
6/17/2015,50.434,52.872,50.404,52.082,27564599.59
6/16/2015,50.026,50.688,49.819,50.624,9923389.851
6/15/2015,49.94,50.256,49.202,50.076,10930874.84
6/12/2015,50.042,50.692,50.042,50.138,7111674.893
6/11/2015,50.652,50.874,50.086,50.282,10220289.85
6/10/2015,50.38,50.8,49.7,50.14,17272264.74
6/9/2015,51.08,51.548,50.828,51.2,13055729.8
6/8/2015,50.17,51.75,50.062,51.258,25084984.62
6/5/2015,49.2,49.94,49.136,49.828,15110129.77
6/4/2015,49.5,49.86,49.142,49.184,12268074.82
6/3/2015,49.64,50.144,49.402,49.798,8907524.866
6/2/2015,49.784,49.88,49.26,49.67,10674044.84
6/1/2015,50.282,50.32,49.494,49.89,12525284.81
5/29/2015,50.2,50.5735,49.886,50.16,18946414.72
5/28/2015,49.406,50.36,49.01,50.29,18236414.73
5/27/2015,49.702,49.9,49.11,49.486,17040999.74
5/26/2015,49.536,50.4,49.3,49.491,17493409.74
5/22/2015,49.076,49.72,49.002,49.546,11115444.83
5/21/2015,48.606,49.324,48.4715,49.124,9853214.852
5/20/2015,49.426,49.548,48.2744,48.87,18777844.72
5/19/2015,49.686,50.2,49.23,49.428,18371154.72
5/18/2015,49.4,49.98,49.2,49.75,16766059.75
5/15/2015,48.786,49.88,48.5,49.768,22637814.66
5/14/2015,48.964,48.978,48.25,48.82,14479679.78
5/13/2015,49.522,49.66,48.45,48.636,27200824.59
5/12/2015,48.022,49.27,47.638,48.948,31817144.52
5/11/2015,47.258,48.576,47.062,47.898,28361309.57
5/8/2015,47.198,47.682,46.74,47.322,23341179.65
5/7/2015,44.2,47.496,44.05,47.36,47279544.29
5/6/2015,46.82,46.894,45.64,46.086,26354664.6
5/5/2015,47.552,47.9,45.826,46.59,28984364.57
5/4/2015,45.636,46.946,45.422,46.102,22172979.67
5/1/2015,45.988,46.354,44.081,45.206,26408444.6
4/30/2015,46.078,46.578,45.034,45.21,19559284.71
4/29/2015,46.01,46.994,45.526,46.49,19680384.7
4/28/2015,46.95,47.1,45.606,46.096,30426894.54
4/27/2015,44.512,47.75,44.4,46.31,58363149.12
4/24/2015,44.1,44.16,43.602,43.685,12139214.82
4/23/2015,43.654,44.296,43.43,43.72,22055919.67
4/22/2015,42.5,44.376,42.338,43.888,39315184.41
4/21/2015,41.16,42.15,40.862,41.882,17162704.74
4/20/2015,41.356,41.57,40.77,41.054,12796254.81
4/17/2015,40.998,41.376,40.7,41.358,12349629.81
4/16/2015,41.54,41.834,41.258,41.34,8295294.876
4/15/2015,41.492,41.918,41.32,41.566,9761889.854
4/14/2015,41.714,41.898,41.1,41.492,15129814.77
4/13/2015,42.087,42.6,41.81,41.956,18791149.72
4/10/2015,41.97,42.33,41.8,42.18,20338379.69
4/9/2015,41.686,42.074,41.224,42.018,19001124.71
4/8/2015,41.64,42.18,41.174,41.534,31515584.53
4/7/2015,40.502,41.012,40.228,40.65,21739319.67
4/6/2015,39.6,41.55,39.5,40.62,62279049.07
4/2/2015,38.046,38.646,38,38.2,25051839.62
4/1/2015,37.74,38.46,37.21,37.518,18973104.72
3/31/2015,38.706,38.752,37.682,37.754,25132844.62
3/30/2015,37.17,38.45,36.36,38.114,50447599.24
3/27/2015,37.814,37.858,36.28,37,43024734.35
3/26/2015,38.784,38.958,37.94,38.081,20639779.69
3/25/2015,39.654,39.718,38.54,38.86,28651944.57
3/24/2015,40.316,40.758,39.95,40.344,18249299.73
3/23/2015,39.7,40.1,39.494,39.926,13158129.8
3/20/2015,39.49,39.798,39.1242,39.616,21347334.68
3/19/2015,40.4,40.918,38.906,39.13,42376219.36
3/18/2015,38.992,40.176,38.622,40.142,24104679.64
3/17/2015,39.086,39.742,38.788,38.946,24470259.63
3/16/2015,38.4,39.182,37.96,39.14,28143914.58
3/13/2015,37.79,38.35,37.464,37.736,27171489.59
3/12/2015,38.75,38.89,37.95,38.214,20746469.69
3/11/2015,38.23,39.236,38.202,38.748,24874354.63
3/10/2015,37.692,38.7,37.52,38.064,27898454.58
3/9/2015,38.878,38.898,37.65,38.176,33683619.49
3/6/2015,39.842,40.15,38.4302,38.776,33561939.5
3/5/2015,40.57,41.238,40.03,40.126,24385074.63
3/4/2015,39.85,40.504,39.442,40.487,21109809.68
3/3/2015,39.362,40.0487,39.064,39.912,22161644.67
3/2/2015,40.54,40.668,39.165,39.465,39610324.41
2/27/2015,41.38,41.71,40.56,40.668,19410419.71
2/26/2015,40.8,42.218,40.444,41.438,32364274.51
2/25/2015,40.988,41.428,40.516,40.752,19547599.71
2/24/2015,41.458,41.458,40.34,40.822,33017799.5
2/23/2015,43.132,43.64,41.266,41.467,42498874.36
2/20/2015,42.156,43.52,41.962,43.422,29910444.55
2/19/2015,41,42.488,40.75,42.341,25770739.61
2/18/2015,40.834,41.234,40.52,40.892,13567989.8
2/17/2015,41.14,41.14,40.3,40.87,19898234.7
2/13/2015,40.58,41.198,40.182,40.754,30955014.54
2/12/2015,38.714,40.6176,38.656,40.576,78248048.83
2/11/2015,42.442,42.948,41.456,42.56,48845509.27
2/10/2015,43.51,44.1,43,43.258,26952709.6
2/9/2015,43.076,43.586,42.398,43.496,17362114.74
2/6/2015,44.4,44.68,43.3,43.472,16219654.76
2/5/2015,43.976,45.096,43.9276,44.198,17614734.74
2/4/2015,43.658,44.2958,43.36,43.71,16526884.75
2/3/2015,42.644,44.074,42.254,43.672,24131219.64
2/2/2015,40.794,42.39,40.66,42.188,20745929.69
1/30/2015,40.792,41.494,40.6,40.72,15034794.77
1/29/2015,40.214,41.196,39.3,41.04,17740529.73
1/28/2015,41.222,41.2736,39.684,39.874,15748029.76
1/27/2015,40.884,41.606,40.66,41.196,13905119.79
1/26/2015,40.366,41.724,40.21,41.31,16172609.76
1/23/2015,40.058,40.7,39.666,40.258,17211854.74
1/22/2015,39.4,40.648,39.04,40.324,20584524.69
1/21/2015,37.91,39.736,37.902,39.314,20765214.69
1/20/2015,38.774,38.824,37.408,38.386,22515909.66
1/16/2015,38.14,38.898,37.93,38.614,18015789.73
1/15/2015,38.898,39.15,38,38.374,26082619.61
1/14/2015,37.166,39.04,37,38.538,57759299.13
1/13/2015,40.664,41.522,40.1822,40.85,22386599.66
1/12/2015,40.61,40.894,39.85,40.442,29751399.55
1/9/2015,41.784,41.996,40.992,41.332,23341474.65
1/8/2015,42.562,42.76,42.002,42.123,17212544.74
1/7/2015,42.67,42.956,41.956,42.19,14841949.78
1/6/2015,42.012,42.84,40.842,42.256,31309679.53
1/5/2015,42.91,43.3,41.4325,42.018,26842384.6
1/2/2015,44.574,44.65,42.652,43.862,23822214.64
12/31/2014,44.618,45.136,44.45,44.482,12010484.82
12/30/2014,44.798,45.1308,44.28,44.446,14516209.78
12/29/2014,45.38,45.582,44.804,45.142,14059139.79
12/26/2014,44.302,45.7,44.3,45.564,16635079.75
12/24/2014,43.954,44.5,43.85,44.452,6667589.9
12/23/2014,44.762,44.863,43.9048,44.194,22566604.66
12/22/2014,44,44.812,43.652,44.52,24034584.64
12/19/2014,44.038,44.08,42.9,43.858,34552304.48
12/18/2014,42.476,43.688,42.36,43.652,37416744.44
12/17/2014,38.612,41.33,38.53,41.164,36839164.45
12/16/2014,40.178,40.736,39.074,39.562,42130524.37
12/15/2014,41.858,41.96,40.534,40.808,26091259.61
12/12/2014,40.964,42.336,40.9,41.4,35868909.46
12/11/2014,42.106,43.086,41.646,41.776,33471989.5
12/10/2014,42.826,43.354,41.54,41.968,36570699.45
12/9/2014,41.868,43.5459,40.854,43.378,47157509.29
12/8/2014,44.308,44.972,42.468,42.872,46128094.31
12/5/2014,45.734,45.8778,44.452,44.742,30318094.55
12/4/2014,45.72,46.18,45.562,45.656,19396039.71
12/3/2014,45.25,45.944,45.1,45.86,26538664.6
12/2/2014,46.914,46.976,45.6,46.286,29435229.56
12/1/2014,48.232,48.494,45.802,46.328,43096754.35
11/28/2014,49.07,49.338,48.504,48.904,10598439.84
11/26/2014,49.668,49.8,49.3201,49.688,9909094.851
11/25/2014,49.47,49.944,49.2181,49.618,15799019.76
11/24/2014,49.04,49.52,48.128,49.344,23948539.64
11/21/2014,50.442,50.556,48.434,48.556,37425299.44
11/20/2014,49.59,50.186,49.2,49.742,17936099.73
11/19/2014,50.122,50.376,49.12,49.548,39592424.41
11/18/2014,51.172,51.998,51.102,51.54,22371469.66
11/17/2014,51.498,51.8,50.404,50.796,20128474.7
11/14/2014,50,51.77,49.7,51.736,30505724.54
11/13/2014,50.124,51.15,50.05,50.34,31180179.53
11/12/2014,49.944,50.468,49.116,49.82,29354089.56
11/11/2014,48.51,50.364,48.4,50.216,39762824.4
11/10/2014,47.822,48.576,47.36,48.386,22886039.66
11/7/2014,48.438,48.568,47.44,48.04,25805114.61
11/6/2014,46.898,49.338,45.7,48.244,76773598.85
11/5/2014,48.2,48.272,46.106,46.194,45229624.32
11/4/2014,48.098,48.47,47.306,47.786,18412859.72
11/3/2014,48.6,49.512,48.264,48.518,21036339.68
10/31/2014,48.502,48.624,47.75,48.34,18876634.72
10/30/2014,47.628,48.1,47.012,47.732,16141854.76
10/29/2014,48.226,48.3,47.128,47.62,24838199.63
10/28/2014,45.92,48.92,45.65,48.554,52581499.21
10/27/2014,46.85,46.922,44.062,44.334,47766739.28
10/24/2014,47.254,47.56,46.24,47.048,17334634.74
10/23/2014,46.931,47.256,46.4,47.058,17499409.74
10/22/2014,46.638,47.478,46.112,46.22,20616984.69
10/21/2014,46.854,47.078,46.16,47.068,20651724.69
10/20/2014,45.344,46.48,45.102,46.094,17498429.74
10/17/2014,46.676,46.954,45.31,45.496,52759249.21
10/16/2014,43.944,45.984,43.82,45.27,27022824.59
10/15/2014,44,46.198,43.464,45.94,45758239.31
10/14/2014,45.65,46.494,44.6,45.412,35561694.47
10/13/2014,47.714,47.7926,44.2,44.918,56382749.15
10/10/2014,48.928,49.178,47.04,47.382,64491399.03
10/9/2014,52.45,53.108,50.88,51.402,36806579.45
10/8/2014,52.02,52.576,50.528,51.856,25313074.62
10/7/2014,51.706,52.292,51.146,51.914,22457844.66
10/6/2014,51.826,52.498,51.56,52.124,38595279.42
10/3/2014,50.612,51.3,50.2066,51.042,27043324.59
10/2/2014,50.04,50.558,49.072,50.284,45010004.32
10/1/2014,48.44,48.532,47.13,48.048,29732549.55
9/30/2014,49.384,49.53,48.025,48.536,21240634.68
9/29/2014,48.8,49.728,48.276,49.052,24273434.64
9/26/2014,49.65,49.946,49.214,49.32,18994204.72
9/25/2014,50.504,50.992,49.22,49.39,24218559.64
9/24/2014,50.224,50.568,49.408,50.428,18771879.72
9/23/2014,49.044,50.76,49,50.082,28300239.58
9/22/2014,51,51.204,48.942,50.006,41114819.38
9/19/2014,51.598,52.286,51.054,51.864,34058564.49
9/18/2014,52.672,53.12,52.464,52.764,18496569.72
9/17/2014,52.482,52.94,51.9,52.276,25899614.61
9/16/2014,51.03,52.492,50.484,52.148,41519859.38
9/15/2014,54.874,54.88,49.826,50.772,82324753.77
9/12/2014,56.1,56.478,55.4,55.84,16641509.75
9/11/2014,56.092,56.958,55.726,56.062,18842919.72
9/10/2014,55.9,56.282,54.732,56.22,18929939.72
9/9/2014,56.598,57.098,55.4,55.696,22839789.66
9/8/2014,55.524,56.976,55.5045,56.422,27525199.59
9/5/2014,56.51,56.58,54.502,55.478,55880849.16
9/4/2014,56.802,58.284,56.08,57.208,41708744.37
9/3/2014,57.534,57.6,56.02,56.238,33898674.49
9/2/2014,55.1,56.978,54.86,56.824,49261754.26
8/29/2014,53.74,54.4,53.502,53.94,32269789.52
8/28/2014,52.378,52.896,52.328,52.772,14273684.79
8/27/2014,52.7,52.848,52.058,52.65,14952659.78
8/26/2014,52.996,53.1,52.332,52.348,19112859.71
8/25/2014,51.638,52.736,51.638,52.51,21590264.68
8/22/2014,50.908,51.39,50.522,51.356,14184794.79
8/21/2014,51.304,51.76,50.652,50.868,14596204.78
8/20/2014,50.934,51.748,50.6,51.142,15139314.77
8/19/2014,51.774,51.866,50.324,51.352,26700679.6
8/18/2014,52.65,53.452,51.95,51.988,29246154.56
8/15/2014,52.296,52.418,51.7,52.402,19339369.71
8/14/2014,52.498,52.6,51.708,52.276,20633169.69
8/13/2014,52.402,53.128,51.922,52.062,34663139.48
8/12/2014,51.616,52.06,50.916,51.992,31952059.52
8/11/2014,51.096,52.748,51,51.864,40506379.39
8/8/2014,50.232,50.352,49.3,49.626,25495304.62
8/7/2014,50.024,51.3376,49.824,50.478,37394624.44
8/6/2014,47.78,50.284,47.716,49.786,46246324.31
8/5/2014,47.494,48.598,47.138,47.698,26942904.6
8/4/2014,46.876,48.1,46.654,47.704,29837029.55
8/1/2014,45.218,47.5,45.2,46.654,59490649.11
7/31/2014,45.852,46.28,44.3,44.66,38745289.42
7/30/2014,44.384,45.92,44.208,45.784,24639114.63
7/29/2014,45.322,45.66,44.972,45.002,16935934.75
7/28/2014,44.85,46.4,44.2804,44.964,32588054.51
7/25/2014,44.544,45.394,44.35,44.714,15451914.77
7/24/2014,44.65,45.02,44.16,44.708,16242049.76
7/23/2014,44.002,44.95,43.886,44.498,15443654.77
7/22/2014,44.438,44.66,43.8223,43.916,13662424.8
7/21/2014,43.45,44.642,43.344,44.108,19126254.71
7/18/2014,43.19,44.242,43.186,44.004,21303089.68
7/17/2014,43.232,44.11,42.72,43.08,23254779.65
7/16/2014,44.364,44.96,43.364,43.432,20255484.7
7/15/2014,45.346,45.53,43.62,43.916,28660154.57
7/14/2014,43.998,45.758,43.09,45.34,36042864.46
7/11/2014,44.122,44.32,43.52,43.626,16535564.75
7/10/2014,43.436,44.444,43.208,43.892,24326229.64
7/9/2014,44.254,44.844,43.842,44.612,20588644.69
7/8/2014,43.73,44.192,42.854,43.814,39230824.41
7/7/2014,45.5,45.956,44.08,44.532,29505399.56
7/3/2014,46.258,46.3797,44.8,45.85,25833579.61
7/2/2014,48.132,48.466,45.414,45.885,40175359.4
7/1/2014,48.492,48.688,47.74,47.944,21706209.67
6/30/2014,47.91,48.898,47.8,48.012,24168009.64
6/27/2014,46.938,48,46.9,47.812,28193934.58
6/26/2014,47.434,48.08,46.8422,47.12,25614859.62
6/25/2014,46.61,47.51,46.048,47.3782,29016284.56
6/24/2014,47.794,48.376,46.3256,46.5,40405544.39
6/23/2014,45.902,47.798,45.644,47.444,39000944.41
6/20/2014,45.704,46.258,45.24,45.918,24540384.63
6/19/2014,45.776,47.062,45.4,45.558,44009534.34
6/18/2014,46.3,46.342,45.224,45.424,34735264.48
6/17/2014,44.822,47.108,44.57,46.334,66524549
6/16/2014,41.352,45.098,41.252,44.922,66231749.01
6/13/2014,40.956,41.358,40.3168,41.284,17733944.73
6/12/2014,41.02,41.976,40.542,40.704,29985719.55
6/11/2014,40.3,41,39.8502,40.894,19902454.7
6/10/2014,40.886,41.394,40.31,40.46,17611679.74
6/9/2014,41.59,41.998,40.84,41.062,14065329.79
6/6/2014,41.95,42.162,41.436,41.6342,15374499.77
6/5/2014,40.894,41.84,40.81,41.38,20296424.7
6/4/2014,40.87,41.252,40.0792,40.798,17172509.74
6/3/2014,40.698,41.6,40.518,40.988,19330909.71
6/2/2014,41.466,41.87,40.334,40.94,23340574.65
5/30/2014,42.06,42.96,41.404,41.554,27930339.58
5/29/2014,42.114,42.498,41.544,42.048,18472979.72
5/28/2014,42.004,42.554,41.052,42.048,27481389.59
5/27/2014,41.704,42.774,41.54,42.312,26733939.6
5/23/2014,40.906,41.552,40.5,41.46,20054654.7
5/22/2014,40.07,41.376,39.9121,40.976,31081274.53
5/21/2014,39.236,39.974,38.958,39.89,26453774.6
5/20/2014,39.388,39.866,38.614,39.06,27769384.58
5/19/2014,38.144,39.378,38,39.218,22858299.66
5/16/2014,37.79,38.408,37.544,38.312,22446559.66
5/15/2014,37.996,38.532,37.06,37.718,30230694.55
5/14/2014,37.79,38.696,37.42,38.124,27074724.59
5/13/2014,36.752,38.268,36.6,38.032,35486209.47
5/12/2014,36.774,37.438,35.976,36.934,35021649.47
5/9/2014,35.972,36.68,35.444,36.452,42475794.36
5/8/2014,36.4,38.88,35.6,35.718,100281953.5
5/7/2014,41.928,42.04,39.45,40.27,50896449.24
5/6/2014,43.32,43.7319,41.37,41.456,28183624.58
5/5/2014,41.896,43.538,41.704,43.322,25761714.61
5/2/2014,41.72,42.272,41.304,42.182,20456969.69
5/1/2014,41.416,42.804,41.138,41.546,27223349.59
4/30/2014,40.72,41.632,40.256,41.578,22217264.67
4/29/2014,39.642,41.4298,39.106,41.384,28936844.57
4/28/2014,40,40.758,38.1,39.702,35209914.47
4/25/2014,40.4,41.34,39.53,39.97,34983289.48
4/24/2014,42.162,42.56,40.64,41.572,27523839.59
4/23/2014,43.266,43.348,41.4,41.598,36478044.45
4/22/2014,41.272,43.866,41.002,43.728,49046664.26
4/21/2014,39.416,41.24,38.8,40.876,26332449.61
4/17/2014,39.922,40.458,38.816,39.624,29647529.56
4/16/2014,39.4,39.998,38.164,39.822,36026594.46
4/15/2014,39.818,39.858,36.864,38.782,68335353.97
4/14/2014,41.52,41.688,38.882,39.618,38515159.42
4/11/2014,40.122,41.4,39.72,40.756,45356499.32
4/10/2014,43.364,43.5,40.758,40.838,36057459.46
4/9/2014,43.352,43.69,42.178,43.386,25789614.61
4/8/2014,42.01,43.298,41.284,43.092,34446479.48
4/7/2014,41.162,43.24,40.702,41.504,49277389.26
4/4/2014,45.202,45.654,42.25,42.445,56728099.15
4/3/2014,46.06,47.146,44.4,45.08,54618649.18
4/2/2014,44,46.178,43.61,46.058,53911249.19
4/1/2014,41.804,43.632,41.716,43.394,36857104.45
3/31/2014,43.3,43.35,41.278,41.69,41900114.37
3/28/2014,42.56,43.344,42.054,42.474,48423804.27
3/27/2014,42.474,42.72,40.6,41.464,47526534.29
3/26/2014,44.39,44.52,42.27,42.592,34536529.48
3/25/2014,44.828,45.41,43.58,44.088,39326874.41
3/24/2014,45.95,45.98,42.054,44.034,56664749.15
3/21/2014,47.204,47.24,45.5,45.778,41136559.38
3/20/2014,47.232,47.85,46.672,46.982,19089524.71
3/19/2014,48.278,48.31,46.702,47.168,25356634.62
3/18/2014,47.39,48.3,47.004,48.008,31211744.53
3/17/2014,46.99,47.586,46.1,46.796,29562959.56
3/14/2014,47.058,47.3873,45.664,46.194,41448664.38
3/13/2014,48.758,48.838,46.8,47.558,31181624.53
3/12/2014,46.3,49.5,46.222,48.298,48819554.27
3/11/2014,47.3,48.92,46.4852,46.882,44181744.34
3/10/2014,48.54,48.6,47.212,47.768,38728754.42
3/7/2014,50.588,50.97,48.882,49.242,39092324.41
3/6/2014,50.828,51.5,49.89,50.588,36873599.45
3/5/2014,51.344,51.398,50.36,50.532,29733679.55
3/4/2014,51.696,52,50.566,50.968,43826959.34
3/3/2014,47.452,50.33,46.998,50.112,65546499.02
2/28/2014,49.93,50.536,48.51,48.962,73063448.9
2/27/2014,52.25,52.38,49.666,50.508,89853553.65
2/26/2014,51.716,53,49.5,50.6,123855943.1
2/25/2014,46,51.84,45.69,49.6,163984977.5
2/24/2014,41.752,43.672,41.664,43.53,41515664.38
2/21/2014,42.328,42.796,41.838,41.92,39144904.41
2/20/2014,43.002,43.042,41.254,41.994,90111298.65
2/19/2014,40.74,40.74,38.682,38.728,82099488.77
2/18/2014,41.0488,41.2,40.272,40.74,46779354.3
2/14/2014,39.62,40.376,39.4,39.646,30867309.54
2/13/2014,38.668,40.544,38.65,39.926,40870244.39
2/12/2014,39.156,39.6538,38.864,39.064,25906564.61
2/11/2014,39.794,40.44,38.54,39.324,53672349.19
2/10/2014,37.868,39.86,37.864,39.312,64946449.03
2/7/2014,36.202,37.326,35.92,37.306,44820269.33
2/6/2014,35.26,36.022,35.2,35.676,29239764.56
2/5/2014,35.66,36.118,33.872,34.884,36379759.45
2/4/2014,36.14,36.32,35.24,35.746,23454414.65
2/3/2014,36.578,36.9759,35.032,35.422,33893044.49
1/31/2014,35.77,37.2,35.7029,36.282,32564754.51
1/30/2014,35.6,36.956,35.402,36.568,42876049.36
1/29/2014,35.06,35.818,34.6262,35.046,29784084.55
1/28/2014,34.3,35.796,34.2,35.676,30641184.54
1/27/2014,35.032,35.584,32.942,33.924,43688864.34
1/24/2014,35.57,36.096,34.7062,34.92,38556479.42
1/23/2014,35.446,36.476,34.684,36.3,39497579.41
1/22/2014,35.562,36.0638,34.952,35.712,35183784.47
1/21/2014,34.248,35.458,34.162,35.336,48728824.27
1/17/2014,34.038,34.64,33.59,34.002,46080139.31
1/16/2014,32.5,34.54,32.48,34.194,59910499.1
1/15/2014,33.69,34.446,32.42,32.826,102444898.5
1/14/2014,28.1,32.4,27.3342,32.254,139679147.9
1/13/2014,29.156,29.4,27.564,27.868,31623234.53
1/10/2014,29.692,29.78,28.45,29.144,37252659.44
1/9/2014,30.5,30.686,29.37,29.506,26944524.6
1/8/2014,29.77,30.74,29.752,30.256,30833369.54
1/7/2014,29.524,30.08,29.05,29.872,25209029.62
1/6/2014,30,30.08,29.048,29.4,26836599.6
1/3/2014,30,30.438,29.7202,29.912,23494194.65
1/2/2014,29.96,30.4954,29.31,30.02,30976774.54
12/31/2013,30.464,30.64,29.7322,30.0858,21333549.68
12/30/2013,30.224,30.962,30.15,30.488,22360379.66
12/27/2013,31.06,31.1,30.16,30.224,27345319.59
12/26/2013,31.008,31.6,30.858,31.1,35647624.47
12/24/2013,30,30.994,29.964,30.282,49707424.25
12/23/2013,28.97,29.248,28.5202,28.71,26927529.6
12/20/2013,28.316,28.87,28.316,28.648,37112684.44
12/19/2013,29.38,29.4,27.82,28.144,63793049.04
12/18/2013,30.448,30.98,29.19,29.596,57909499.13
12/17/2013,29.516,30.926,29.2647,30.492,52474849.21
12/16/2013,29.696,30.086,29.22,29.588,33376379.5
12/13/2013,29.61,30.36,29.464,29.5308,52998899.21
12/12/2013,27.94,29.648,27.706,29.494,53838949.19
12/11/2013,28.376,28.61,27.898,27.93,35689204.46
12/10/2013,28.01,29.174,27.972,28.438,53741149.19
12/9/2013,27.4,28.34,26.842,28.32,45307424.32
12/6/2013,28.302,28.498,27.26,27.472,39547979.41
12/5/2013,28.03,28.67,27.9,28.096,46442074.3
12/4/2013,28.864,28.886,27.426,27.79,65738449.01
12/3/2013,26.536,28.988,26.318,28.94,128411998.1
12/2/2013,25.27,25.71,24.7862,24.834,38756054.42
11/29/2013,25.954,26.118,25.396,25.456,48581094.27
11/27/2013,24.262,25.39,23.904,25.388,61838149.07
11/26/2013,23.876,24.544,23.22,24.1,69427598.96
11/25/2013,24.9,25.168,24.06,24.168,51376749.23
11/22/2013,24.316,24.55,23.586,24.276,55520749.17
11/21/2013,24.578,24.9578,24.05,24.42,59518999.11
11/20/2013,25.216,25.49,23.812,24.222,69247753.96
11/19/2013,23.886,25.8,23.844,25.218,99080748.51
11/18/2013,27.054,27.09,23.922,24.316,115691198.3
11/15/2013,27.37,27.59,26.87,27.09,49500879.26
11/14/2013,27.784,28.08,26.8222,27.52,61018499.08
11/13/2013,28.168,28.474,27.2685,27.74,63291349.05
11/12/2013,28.938,28.94,27.236,27.56,74925798.88
11/11/2013,28.2,29.084,27.42,28.9396,69987953.95
11/8/2013,27.296,28.12,26.464,27.59,112389293.3
11/7/2013,28.838,29.13,27.524,27.9544,111423698.3
11/6/2013,30.962,32.146,29.271,30.232,155358642.7
11/5/2013,36,36.286,34.272,35.362,112335498.3
11/4/2013,33,35.078,32.844,35.04,65601849.02
11/1/2013,32.6,33.18,32.082,32.434,35902914.46
10/31/2013,31.134,32.488,30.66,31.988,46702274.3
10/30/2013,32.926,33.536,31.634,31.844,42008779.37
10/29/2013,32.552,33.0892,30.6,32.894,70558693.94
10/28/2013,34.036,34.1,32.44,32.572,39208639.41
10/25/2013,34.842,34.9,33.36,33.932,37977289.43
10/24/2013,33,34.9,32.5651,34.63,54128349.19
10/23/2013,33.782,34.362,32.03,32.9,66638699
10/22/2013,34.1,35.556,33.222,34.308,56973399.15
10/21/2013,36.656,36.678,34.2,34.52,57660649.14
10/18/2013,36.83,37.192,36.504,36.68,29654074.56
10/17/2013,36.708,36.96,36.198,36.5604,33524839.5
10/16/2013,36.98,37.46,36.418,36.712,41026834.38
10/15/2013,37.056,37.7578,36.636,36.788,54892699.18
10/14/2013,35,36.5,34.83,35.944,38848144.42
10/11/2013,34.55,35.8576,34.24,35.74,41555429.38
10/10/2013,34.618,35.15,33.938,34.586,44419549.33
10/9/2013,34.946,34.998,32.3,33.756,76582398.85
10/8/2013,36.88,37.186,34.642,34.946,68786093.97
10/7/2013,36.492,37.346,36.052,36.614,57427899.14
10/4/2013,35.28,36.236,34.53,36.196,72069848.92
10/3/2013,35.009,35.938,33.6,34.662,119082498.2
10/2/2013,37.718,38.366,35.08,36.19,103877048.4
10/1/2013,38.792,38.846,37.674,38.6,38807144.42
9/30/2013,37.8,38.9,37.6,38.674,44672704.33
9/27/2013,37.504,38.256,37.286,38.18,29619404.56
9/26/2013,37.34,37.936,37.1222,37.728,33107959.5
9/25/2013,36.712,37.26,36.1,37.0476,41263104.38
9/24/2013,35.828,36.992,35.53,36.466,31412154.53
9/23/2013,36.896,37.096,35.422,36.222,40959204.39
9/20/2013,35.78,37.166,35.712,36.678,67008448.99
9/19/2013,34.16,36.094,33.816,35.584,77972848.83
9/18/2013,33.414,33.49,32.84,33.2436,27198074.59
9/17/2013,33.016,33.684,32.6722,33.246,27503594.59
9/16/2013,33.6,34.17,33.17,33.316,37962989.43
9/13/2013,32.554,33.274,32.432,33.108,27049439.59
9/12/2013,32.8,33.352,32.102,32.986,30799964.54
9/11/2013,33.282,33.579,32.426,32.704,29162379.56
9/10/2013,32.29,33.5,32.126,33.274,44838929.33
